RegionID,SizeRank,RegionName,RegionType,StateName,1/31/00,2/29/00,3/31/00,4/30/00,5/31/00,6/30/00,7/31/00,8/31/00,9/30/00,10/31/00,11/30/00,12/31/00,1/31/01,2/28/01,3/31/01,4/30/01,5/31/01,6/30/01,7/31/01,8/31/01,9/30/01,10/31/01,11/30/01,12/31/01,1/31/02,2/28/02,3/31/02,4/30/02,5/31/02,6/30/02,7/31/02,8/31/02,9/30/02,10/31/02,11/30/02,12/31/02,1/31/03,2/28/03,3/31/03,4/30/03,5/31/03,6/30/03,7/31/03,8/31/03,9/30/03,10/31/03,11/30/03,12/31/03,1/31/04,2/29/04,3/31/04,4/30/04,5/31/04,6/30/04,7/31/04,8/31/04,9/30/04,10/31/04,11/30/04,12/31/04,1/31/05,2/28/05,3/31/05,4/30/05,5/31/05,6/30/05,7/31/05,8/31/05,9/30/05,10/31/05,11/30/05,12/31/05,1/31/06,2/28/06,3/31/06,4/30/06,5/31/06,6/30/06,7/31/06,8/31/06,9/30/06,10/31/06,11/30/06,12/31/06,1/31/07,2/28/07,3/31/07,4/30/07,5/31/07,6/30/07,7/31/07,8/31/07,9/30/07,10/31/07,11/30/07,12/31/07,1/31/08,2/29/08,3/31/08,4/30/08,5/31/08,6/30/08,7/31/08,8/31/08,9/30/08,10/31/08,11/30/08,12/31/08,1/31/09,2/28/09,3/31/09,4/30/09,5/31/09,6/30/09,7/31/09,8/31/09,9/30/09,10/31/09,11/30/09,12/31/09,1/31/10,2/28/10,3/31/10,4/30/10,5/31/10,6/30/10,7/31/10,8/31/10,9/30/10,10/31/10,11/30/10,12/31/10,1/31/11,2/28/11,3/31/11,4/30/11,5/31/11,6/30/11,7/31/11,8/31/11,9/30/11,10/31/11,11/30/11,12/31/11,1/31/12,2/29/12,3/31/12,4/30/12,5/31/12,6/30/12,7/31/12,8/31/12,9/30/12,10/31/12,11/30/12,12/31/12,1/31/13,2/28/13,3/31/13,4/30/13,5/31/13,6/30/13,7/31/13,8/31/13,9/30/13,10/31/13,11/30/13,12/31/13,1/31/14,2/28/14,3/31/14,4/30/14,5/31/14,6/30/14,7/31/14,8/31/14,9/30/14,10/31/14,11/30/14,12/31/14,1/31/15,2/28/15,3/31/15,4/30/15,5/31/15,6/30/15,7/31/15,8/31/15,9/30/15,10/31/15,11/30/15,12/31/15,1/31/16,2/29/16,3/31/16,4/30/16,5/31/16,6/30/16,7/31/16,8/31/16,9/30/16,10/31/16,11/30/16,12/31/16,1/31/17,2/28/17,3/31/17,4/30/17,5/31/17,6/30/17,7/31/17,8/31/17,9/30/17,10/31/17,11/30/17,12/31/17,1/31/18,2/28/18,3/31/18,4/30/18,5/31/18,6/30/18,7/31/18,8/31/18,9/30/18,10/31/18,11/30/18,12/31/18,1/31/19,2/28/19,3/31/19,4/30/19,5/31/19,6/30/19,7/31/19,8/31/19,9/30/19,10/31/19,11/30/19,12/31/19,1/31/20,2/29/20,3/31/20,4/30/20,5/31/20,6/30/20,7/31/20,8/31/20,9/30/20,10/31/20,11/30/20,12/31/20,1/31/21,2/28/21,3/31/21,4/30/21,5/31/21,6/30/21,7/31/21,8/31/21,9/30/21,10/31/21,11/30/21,12/31/21,1/31/22,2/28/22,3/31/22,4/30/22,5/31/22,6/30/22,7/31/22,8/31/22,9/30/22,10/31/22,11/30/22,12/31/22,1/31/23,2/28/23,3/31/23,4/30/23,5/31/23,6/30/23,7/31/23,8/31/23,9/30/23,10/31/23,11/30/23,12/31/23,1/31/24,2/29/24,3/31/24,4/30/24,5/31/24,6/30/24,7/31/24,8/31/24,9/30/24,10/31/24,11/30/24,12/31/24,1/31/25,2/28/25
102001,0,United States,country,,120187.2913,120398.7393,120660.9659,121223.3906,121870.6739,122564.6489,123299.7043,124093.125,124918.4235,125746.8653,126571.34,127396.9282,128154.771,128825.9244,129473.2625,130173.1789,130928.4957,131703.4344,132500.8181,133333.8454,134174.304,135011.1513,135791.1361,136522.3873,137169.1122,137787.6911,138418.3046,139104.3875,139862.1791,140683.0181,141582.9,142543.6761,143517.2307,144489.3136,145415.1552,146316.4892,147132.1511,147912.6231,148692.6726,149541.8982,150476.2642,151445.5815,152465.648,153549.0573,154695.4644,155852.3076,156928.0459,157939.6059,158905.3952,159937.1681,161075.4762,162348.0089,163780.9394,165341.4583,167023.0634,168728.8611,170413.0582,172026.9994,173541.8027,175034.1816,176478.1678,177951.4175,179471.177,181183.2466,183001.9649,184906.9037,186826.04,188767.2445,190676.2448,192484.3338,194134.9285,195626.328,196903.4743,198089.5624,199284.1965,200567.8004,201834.7175,202952.1275,203827.608,204501.1544,204942.1814,205253.6326,205416.8552,205515.3475,205551.7582,205590.5172,205618.4831,205646.9573,205556.2167,205295.5035,204811.1856,204239.1662,203555.9603,202822.1367,201941.2091,201011.692,199945.2098,198770.4863,197449.7509,196024.0165,194541.2593,192981.721,191322.1187,189481.7057,187619.4895,185801.8053,184023.1176,182260.2896,180540.4756,179074.0361,177729.1512,176461.7048,175180.1758,173973.0139,172879.7101,171868.3916,170939.1992,170180.0248,169751.4872,169559.3808,169496.7966,169428.2712,169424.8534,169526.7067,169585.6177,169445.7575,168916.4432,168134.4463,167165.0517,166162.9353,165145.5864,164198.8152,163321.9905,162509.7483,161736.2785,160927.288,160075.0279,159239.9918,158535.921,157944.34,157436.679,156937.2884,156512.6852,156143.8218,155918.8617,155900.6199,156107.8234,156461.4645,156894.5431,157413.0156,157978.8266,158463.9154,159017.9733,159616.7451,160332.0621,161080.4768,161939.0257,162861.3293,163823.8425,164871.3081,166095.612,167455.5344,168688.6658,169890.6446,170988.0088,172204.9831,173200.9483,174112.685,174908.2679,175757.1988,176614.0701,177474.1964,178456.5649,179327.4411,180182.815,180837.7408,181451.5115,181856.2411,182384.6226,183030.8384,183826.4774,184618.4318,185423.0613,186302.8588,187273.4183,188205.5157,189168.6451,190178.8261,191295.8517,192469.8169,193524.2903,194573.5689,195704.3706,196829.8898,197667.359,198433.0678,199202.513,200139.7695,200853.0512,201523.666,202259.2073,203186.0384,204212.2089,205295.875,206380.9506,207516.62,208685.9188,209956.4193,211087.092,212146.7125,213050.1489,213975.9948,214939.9317,216039.9901,217225.5459,218466.2512,219693.6912,220885.5466,222264.2401,223519.5937,224739.0818,225623.992,226744.9384,227819.8945,228907.719,229655.7382,230407.5395,231210.9871,232180.1416,233304.9367,234493.4859,235553.5523,236343.8624,237038.3567,237677.7706,238380.5685,238999.6027,239861.8247,241035.2443,242415.0336,243934.3272,245419.0881,246963.6991,248286.2745,249030.7293,249449.83,250122.0549,251733.0111,254499.8319,257879.5098,261701.8037,265427.0993,269009.9757,272672.432,276495.3414,280676.3809,285314.6531,290302.9906,294780.5803,297962.5582,299904.6399,301808.1134,304388.5997,307568.8762,311944.2054,317184.5225,323345.7652,329503.6187,335006.2911,339605.8859,342023.0511,342390.9862,341134.7595,339926.7686,338934.9459,338034.1378,336853.6065,335990.8408,335929.8607,336886.1768,338498.3918,340419.8427,342153.1343,343761.5546,344976.7235,345886.0408,346530.2207,346957.719,347383.1348,348162.7427,349678.9156,351504.4919,352914.6387,353466.997,353612.5984,353851.962,354295.1432,354873.9914,355358.9167,356067.0588,356686.3517,357138.1323
394913,1,"New York, NY",msa,NY,215997.9795,216915.8491,217842.2198,219719.4052,221663.2957,223818.3849,226172.8736,228680.5327,231246.8448,233806.5104,236288.1382,238631.65,240864.7252,243154.5411,245376.7488,247623.7427,249832.0937,252210.3984,254634.1776,257237.13,259922.7233,262815.3635,265601.9711,268282.4797,270938.5822,273484.5803,275905.009,278204.8044,280600.8971,283313.1471,286313.3533,289931.5559,293864.8675,297883.1286,301604.937,305257.1213,308893.8186,312538.1514,316322.6172,319935.882,323590.0424,327202.4773,330987.5505,334754.5912,338293.4493,341601.8865,344689.802,347652.1461,350809.6097,353963.4198,357226.4444,360413.2106,364060.8218,368088.7573,372588.4717,377250.9103,382086.2155,386936.9781,391595.9743,395923.2022,399984.1116,403929.1485,407938.0776,412502.6048,417450.6538,422462.4241,427216.0361,431912.5031,436658.3344,441502.9548,445973.9011,450286.8156,454125.8769,457946.1994,461207.536,464144.0789,466681.4098,469050.4616,470782.9945,471633.7128,471552.7468,470645.9213,469253.4443,467612.61,466045.518,464845.2256,464577.2531,464401.2532,464232.354,463109.3901,461532.6183,459824.1394,457991.6773,456628.8805,455256.2826,453926.6825,452668.4143,451328.0157,449601.825,447619.0692,444793.3917,441907.7317,438733.3109,435764.3505,432702.4073,429406.5394,425953.0775,422637.7957,419200.3785,415863.2154,412642.5633,409499.8507,406787.8183,404074.9083,401541.3552,398852.9382,396624.8146,394899.1371,393796.1842,393109.4164,392865.961,393028.2188,392991.2196,392985.315,392809.6716,393187.871,393611.2766,393804.4343,393367.2361,392236.3067,390665.6441,388778.144,387317.6971,386173.9592,385527.5037,384579.1434,383487.618,381945.2152,380374.0716,378771.1727,377218.2045,375656.6172,373991.1129,372470.0717,371073.1174,370213.6965,370155.9803,370670.0137,371523.4928,372012.1005,372366.122,372272.6979,372389.201,372343.5334,372498.5741,372546.3481,373241.8042,374183.7581,375237.4922,376179.2965,377334.942,378917.1897,380633.1644,382574.3968,384535.9958,386543.9577,388008.3431,389006.3895,390171.4568,391898.7165,394400.3419,397127.7742,399810.6847,401610.1197,402590.991,403044.638,403815.5953,404770.6713,406004.9256,406824.1168,407346.3501,407544.1418,408011.9651,408617.7097,409829.2146,411004.6005,412375.114,414124.7034,416659.5229,419605.2095,422232.6938,424508.7151,426245.4697,427577.1703,428298.5706,429271.0331,430528.5919,432134.8699,433362.956,433983.1411,434339.4816,435098.814,436627.325,439108.4324,441549.8819,444092.687,446429.5431,449375.8302,451961.1054,454178.7458,455735.9149,457322.1916,458910.502,460700.0687,462245.7134,463980.2129,465700.4031,467241.8042,469026.53,470895.1344,473462.585,475652.2207,478044.6727,480044.0655,481871.5917,482886.3788,483761.0897,484371.4541,485404.0786,486960.6359,488947.9029,491112.5545,492549.4257,493815.6947,494506.6985,494993.0726,494726.3146,494760.8825,495728.0992,497379.247,499808.9306,502042.4377,504611.4021,506947.1582,508798.3796,509138.4133,508225.711,507543.3462,509210.8568,512905.7594,518254.9886,524535.3263,530512.5583,536761.1034,542561.6598,548375.4063,553981.054,559008.3543,563199.7872,565722.3239,567262.3045,569434.996,572921.0579,576851.7461,581030.3877,585630.5422,591901.8317,598500.1855,605158.2593,611249.7802,615126.2395,615847.0431,613344.6416,610784.3639,608763.5097,607336.4977,606517.7965,605161.8476,605477.021,607483.5537,611511.0978,615678.0653,619277.8594,622574.9764,625299.9243,627645.445,629956.2208,632718.021,635600.8545,639636.4696,645029.3628,651125.7336,655775.1935,658849.7126,661590.7513,665325.9004,669344.3025,672861.2829,675626.1944,677406.7469,678476.2636,679755.7464
753899,2,"Los Angeles, CA",msa,CA,223845.4782,224678.4674,225788.0011,227995.6003,230410.0218,232807.5348,235265.2269,237746.3335,240083.5151,242170.5,244057.3662,245945.4416,247320.7546,248817.4047,250517.915,253018.1309,255628.8097,258123.9857,260630.2665,263136.4099,265642.6146,268070.2786,270231.8306,272382.4872,274085.2932,276068.2439,278525.7181,281851.4741,285680.7346,289706.4415,294525.1107,299650.0851,304862.8035,309633.7755,314236.4816,318737.0898,322535.595,326093.7436,329940.5414,334415.1446,339761.8453,344532.3073,350080.4217,355954.2801,362644.224,368638.2349,374296.8791,379838.4141,385904.7761,392789.0815,400708.5733,410015.2429,421075.8533,432538.8439,443227.1704,452416.2863,461108.9081,469483.1858,475759.5126,481502.2497,486467.7214,492693.1358,499543.1643,506886.118,513985.9761,520738.1216,528295.5365,536571.3432,545222.5778,554088.5453,561020.0253,567537.1233,573102.6114,578266.8739,582984.5881,587140.4635,591708.9811,595531.8445,597359.1029,598865.4219,598167.9202,598102.7244,597311.7563,597126.9367,597158.0621,596885.1262,595943.6372,594222.5775,591118.9708,587795.9261,582611.8341,576743.1569,569745.1918,562726.3573,556900.0915,550455.2106,544274.055,535985.083,526421.6944,514065.1999,500558.8417,487481.7649,475394.8395,464707.5266,456516.9765,449142.6301,441606.1268,432250.6778,424351.3221,419192.8585,415617.8875,412467.4466,409352.5866,405816.814,402932.4374,400919.7584,400362.7225,400622.448,402587.5817,406314.9805,408652.6406,408969.7193,409204.2857,411193.1139,414124.1102,414342.3186,412553.072,408876.1188,405053.1006,401212.9912,397612.2556,395648.7535,394562.7136,394481.2079,393257.7994,391669.6094,387784.5436,385679.7189,384135.1162,382372.034,378945.3052,375230.3446,373804.6291,373504.0398,372974.8019,371388.9363,368850.011,366549.0822,365445.0762,365845.174,367767.815,371852.9243,377680.2353,384598.3137,391815.8653,398937.3998,404518.5929,408104.6788,410131.2183,413177.9538,418454.5356,425552.6978,433360.7917,441488.065,450127.0601,458810.9646,466194.1735,472078.1585,475184.0746,476593.2135,477064.8262,478693.3729,480872.1993,482927.0676,484862.8041,487474.9244,491970.8534,497235.9567,502922.043,507882.5231,511310.7438,513092.5999,513472.4691,513620.8776,514258.6542,515528.151,516276.7286,515123.6662,512187.1208,508701.7993,505020.4738,501613.6109,504165.3303,512933.8405,525066.0289,534258.8246,540001.0744,544640.7265,545221.0622,541748.7799,535176.7782,530550.4417,529505.1506,531317.8651,539215.1963,550892.2096,564537.4041,574369.1899,581076.8484,586087.4904,587214.4313,587085.3956,586756.0694,590102.6606,594255.9097,599298.4675,605906.0404,613953.8202,621597.2378,627417.1784,632083.1914,635584.9105,639249.3444,644762.7234,652120.7255,659935.8668,665469.2463,668418.4656,665972.1487,659593.6574,651824.8152,646872.8123,644350.8063,643073.7303,643908.9611,647722.0868,653989.8438,660699.5942,666813.5318,672361.3642,675620.9591,677170.9624,677946.7833,678923.4571,677972.2252,675111.115,674790.9821,679895.0061,690836.6987,703935.1275,718440.5935,732279.2923,741599.3028,747413.7607,750645.2269,757540.7336,767317.1412,779398.2086,791267.5179,800348.8217,807386.927,814186.2045,822638.9931,832795.1116,845004.7759,859448.8472,875683.8373,890410.0365,901986.3556,908512.6848,910364.3249,907249.5862,901513.8845,896181.06,892388.6895,889223.7823,880823.5871,869784.6327,859896.9451,857490.3431,861320.2736,869213.6923,880560.8784,894289.9947,908152.2167,919685.702,928365.2865,933815.6467,933971.2047,930980.0448,929848.7286,933363.5891,939338.7721,943348.1639,947786.8309,953046.6208,959562.4541,964859.3465,969423.1724,973502.5354,974045.9703,971995.7539
394463,3,"Chicago, IL",msa,IL,150668.7531,150808.2284,151073.8618,151734.6914,152529.59,153421.6813,154371.1926,155710.9871,157284.2219,159096.5302,160471.3467,161594.5862,162405.5991,163200.7116,164036.8471,164924.1797,165991.8131,167104.3153,168196.1876,169544.4918,171055.7107,172837.4806,174159.7023,175181.0954,175845.687,176639.1155,177570.8868,178462.2431,179425.7312,180399.1597,181571.3289,183056.294,184676.4914,186413.8899,187588.1637,188631.8049,189455.0471,190491.4686,191474.2592,192594.5112,193635.1858,194635.2787,195535.4968,196809.669,198367.4922,200101.4776,201449.638,202520.6935,203509.4111,204554.4156,205604.4689,206799.2294,208133.9778,209719.8957,211231.5466,212954.1944,214632.0938,216477.2829,218044.6323,219587.4345,220897.6447,222366.9954,223845.68,225484.5661,227171.2235,228916.6295,230564.5723,232336.0207,234293.8264,236435.5724,238122.3608,239561.2798,240759.5619,242072.4442,243432.3455,244675.3412,245955.5652,246847.1402,247523.0896,247995.2434,248368.2247,248654.5367,248902.0318,249265.2423,249836.8714,250451.2447,250951.8609,251144.0875,251066.901,250785.4487,250333.3186,249800.2633,248978.3507,248083.1496,247196.2769,246192.7935,245148.5706,243045.5968,242149.5453,240337.9116,239766.1567,237624.5923,236327.3086,233789.3557,231692.456,228754.1626,225991.5973,222685.7079,218986.8176,216058.7913,213201.386,211578.5552,209601.199,208115.9498,206551.7416,205136.6668,203107.6351,201148.8867,199197.7521,198224.9298,197278.27,196925.4596,195938.9659,196092.0291,195633.2612,195997.5165,194448.5612,193113.1982,190972.1989,189269.6665,186890.0134,184583.7763,182483.4982,180826.7835,179689.8998,178389.0184,177539.0212,176346.6203,175688.2741,174634.4206,173610.0457,171767.7162,170315.5141,168445.1831,167229.7335,165947.1902,165181.8766,164484.5562,163903.8838,163753.7647,163880.9646,163965.1555,163972.1901,163782.0023,163458.3289,163312.1613,163691.9684,164779.2508,165992.8158,167558.5734,168913.3653,170616.8198,172042.3645,173708.4222,175261.9803,177136.3978,178917.4792,180659.1764,182045.702,183441.4986,184740.9231,185931.9314,187114.4892,188094.3624,189087.6275,189830.7329,190448.4345,190946.1463,191471.5743,192008.8427,192489.2405,192798.4487,193332.1834,193855.2192,194723.02,195425.3321,196214.8221,196884.3385,197675.9077,198760.6284,199899.7816,201072.4473,202224.0319,203404.6743,204191.2757,204929.2807,205570.9047,206344.7994,206765.2655,207141.4766,207568.1674,208350.6625,209268.5766,210482.923,211738.7204,213107.0209,214640.2182,215932.2008,216962.9638,217329.9542,217552.035,217736.1674,218410.5226,219356.9,220529.9726,221772.5358,223161.8157,224494.8858,226034.8149,227238.3811,228180.2703,228284.6799,228325.0605,228243.1166,228340.4376,228480.1248,228783.6359,229363.349,230237.201,231424.3223,232545.0415,233442.2116,233849.8231,234054.6715,233876.1429,233663.1205,233216.0052,233106.8921,233302.0043,233923.4655,235034.7469,236358.5284,237747.4165,238615.1036,238707.3839,238252.3226,237782.5461,238105.1091,239657.3572,242070.7744,245060.565,248033.7705,250988.124,254198.1133,257533.6142,260735.4955,263672.2536,266501.871,268864.3492,270247.7694,270507.4083,270650.4199,271311.9429,272765.983,275349.6757,279113.2475,283806.2011,288346.4576,291512.4953,293651.5303,294170.6922,293562.5603,291907.1905,290575.9324,289814.686,289400.1997,288799.8565,288648.4019,289284.8358,290954.9431,293118.1312,295646.3632,298155.2327,300577.6367,302383.129,303727.3617,304628.2081,305253.2511,305903.3892,307267.6396,309639.1169,312461.997,314546.3933,315749.0919,316472.7731,317379.333,318365.9051,319327.3197,320348.476,321575.0067,322895.8684,324218.2098
394514,4,"Dallas, TX",msa,TX,126168.3871,126224.583,126289.1858,126456.9527,126678.1487,126902.0448,127136.7967,127488.4532,127929.1518,128430.5306,128902.8828,129356.9065,129588.2354,129398.5124,129119.7141,128962.7302,129075.4745,129174.7679,129274.2052,129524.6849,129770.7681,129985.3688,130073.3161,130176.3884,130257.5975,130445.5408,130730.0519,131195.15,131685.9728,132321.8199,132950.7628,133594.6254,134113.2337,134555.2348,134945.0613,135288.3888,135534.855,135673.9941,135821.6318,136009.4034,136202.6355,136411.8987,136537.2653,136707.2869,136888.1819,137130.9886,137340.2587,137393.2782,137862.5034,138943.4436,,142669.6985,143956.5945,144633.2854,144985.0011,145400.7522,145802.5698,146207.2313,146506.6593,146725.4311,147230.4607,147550.8042,147819.3154,147958.802,148287.1992,148712.7573,149033.9875,149361.181,149704.1519,149830.8541,149958.184,149917.923,149888.2153,150002.7509,150185.3101,150635.7436,151204.6739,151827.1936,152259.6972,152492.1087,152747.8255,153366.6669,153898.7376,154425.9864,154331.4341,153977.3046,153494.6611,153472.2584,153775.2001,154176.4511,154568.9803,154981.657,155523.0111,155925.618,156197.4364,156405.0808,155835.9139,154821.6182,153432.7506,152591.5018,152033.1162,151680.8147,151492.2552,151070.2272,150356.3302,149387.5136,148520.2136,147886.9943,147420.6085,147323.379,147375.0522,147573.3027,147739.0025,147761.0364,147809.5747,147673.9341,147624.1491,147551.7389,147887.8673,148257.1741,148350.7969,148205.1781,147974.7125,148108.5606,148214.0777,148290.9459,147945.3809,147303.7192,146418.6556,145562.2513,144689.1442,144089.8359,143636.8736,143160.1661,142653.5537,141990.0351,141499.1616,140964.0262,140762.3911,140620.6124,140642.0592,140572.0013,140447.5476,140149.1777,139872.9623,140040.0099,140510.3054,141142.4891,141713.0641,142425.9987,143249.1764,143951.9377,144654.0984,145431.648,146300.7257,147052.7367,147855.2528,148761.2546,149696.5199,150504.165,151416.1929,152599.7263,153839.0724,154940.6417,155894.2631,156972.0416,158074.5922,159198.0556,160343.3186,161502.0522,162596.3111,163467.6938,164370.2446,165360.9362,166585.2573,167704.7672,168759.1521,169613.1545,170740.9179,171944.7087,173389.9452,174901.1098,176395.683,177770.2328,179208.9129,180794.1294,182619.3192,184453.5223,186373.2087,188282.1344,190172.0491,192043.4049,194021.5608,196062.124,197842.6573,199661.1345,201394.3557,203243.9897,204825.2506,206296.5333,207906.1362,209631.2062,211584.5072,213451.2375,215342.5239,217129.1135,219040.5985,221117.3349,223076.9395,224873.4935,226250.8385,227558.6947,228918.8538,230459.58,232152.6974,233990.4475,235880.5026,237700.9503,239539.2613,241178.3232,242718.8734,243768.4274,244847.6542,245658.3867,246397.0509,246829.7492,247310.8034,248008.4982,248919.0591,249905.7302,250754.3434,251220.8809,251412.5667,251472.2232,251567.3462,251806.2053,252183.6317,252867.2946,253832.9645,255028.485,256544.189,258082.194,259544.6442,260314.4916,260305.2434,260091.3451,260448.3743,261861.047,264313.8542,267374.105,270954.0415,274571.2959,278396.6578,282443.7211,286954.4479,291940.5065,297685.2649,303699.0422,309147.8441,313370.7503,316674.6801,320189.5164,324526.4861,329504.6688,336422.6008,344726.5074,354149.6476,363458.8338,371885.741,379109.496,383077.3318,383736.165,382046.7916,379997.9404,378096.9927,376118.7857,373569.8192,371297.532,369756.1172,369202.8843,369489.6828,370310.4227,371290.5431,372215.3872,372631.7535,372746.6173,372607.4495,372280.468,372302.1804,372784.7942,373943.527,374912.9406,375056.8538,374392.0299,373452.8071,372801.1335,372603.2347,372497.3215,372208.9255,371684.817,371161.9013,370383.5072
394692,5,"Houston, TX",msa,TX,121804.5627,121827.2512,121742.2064,121793.0412,121839.9346,122028.5436,122212.5768,122499.2977,122872.2903,123184.1696,123672.2789,124176.3894,124425.9014,124382.2872,123969.0327,123721.3767,123645.3067,123775.8406,123952.7844,123960.2832,124058.4414,124219.4513,124446.9335,124615.4411,124690.4139,124777.9524,125100.1406,125635.605,126241.0121,126788.6041,127325.4527,127958.8779,128541.8918,129027.4634,129388.4902,129685.822,129974.9067,130196.4885,130468.6701,130721.3291,130991.9845,131229.4252,131472.8352,131748.912,131968.0149,132195.6071,132388.0494,132630.659,132970.1503,133726.0993,135066.7094,136355.507,137650.1773,138318.7104,139215.6034,139880.4899,140703.621,141445.0619,142157.8624,142931.9244,143602.8844,144218.0533,144685.6093,145101.0031,145344.7159,145572.9923,145711.1591,145786.1807,145793.0587,145748.1,145881.6141,146000.9525,146128.6347,146080.3458,146142.9576,146361.8793,146890.3927,147407.0479,147967.6755,148510.1604,149149.8846,149876.6833,150556.3558,151266.9927,151719.6986,151826.2832,151675.6092,151757.8701,152124.7598,152705.1224,153138.0887,153601.6156,153985.2075,154356.4321,154631.193,154912.3908,154686.0429,154277.1978,153744.7145,153543.0101,153298.148,153001.1544,152713.8921,152215.3072,151535.9307,150842.5157,150033.8384,149171.1111,148269.5578,147917.0084,147818.7589,147930.7622,148104.8143,148467.3717,148952.0251,149207.6803,149166.223,148862.1799,148787.001,148920.0643,148985.2137,149069.7481,149307.9943,149744.9539,150096.743,150055.5013,149468.1606,148409.0277,147359.1611,146518.0791,145942.2217,145439.9477,144921.5502,144330.7431,143541.2337,142832.916,142245.0603,141859.943,141657.479,141585.8263,141472.7314,141273.5271,140638.52,140073.7286,139798.0187,139989.2499,140208.1334,140297.241,140306.616,140509.9018,140872.3226,141343.0572,141745.9165,142067.5888,142419.3016,142721.5376,143111.9175,143667.581,144540.842,145537.3872,146723.6758,148099.2692,149549.8497,151023.3304,152296.7595,153706.9102,155026.0763,156388.3501,157697.2478,159112.4178,160616.2627,162049.2648,163503.6953,164870.8999,166443.1231,168009.9378,169553.9385,170890.1159,172393.1007,173994.836,175794.9209,177481.26,179142.5554,180629.4015,182042.6861,183377.9605,184683.725,185971.8693,187118.0048,188178.7736,189108.8722,190100.3598,191232.3084,192324.1716,193057.0974,193658.7192,194235.9096,194946.4745,195418.0929,195784.5478,196287.62,196942.7299,197783.6051,198543.891,199182.5621,199595.6795,200140.7953,200899.693,201594.1792,202194.4443,202525.1767,202943.4226,203358.3975,203994.943,204725.7623,205520.407,206230.1146,206776.4006,207512.0141,208304.1306,209290.2751,210116.8415,211051.0054,211841.4458,212633.6625,213290.8525,214017.454,214794.0858,215604.2127,216443.5125,217242.0902,217837.2242,218284.809,218593.8551,218908.4366,219271.1857,219735.3547,220363.6607,221226.7479,222162.1254,223126.198,223968.6103,224775.3402,225275.4431,225273.9212,225232.2198,225629.3725,226787.4504,228547.2197,230704.0733,233329.511,235969.8209,238716.2564,241486.1947,244560.6261,247886.8834,251743.0924,255967.2452,259867.8758,262888.099,265154.1153,267659.6254,270816.4842,274373.7656,278932.2016,284092.5329,290108.9927,295887.0807,301176.5771,305688.1877,308726.661,310038.6581,309952.2493,309427.863,308798.459,307614.1228,305837.2943,304150.2694,302994.2921,302543.0505,302698.9059,303508.8992,304437.6372,305318.3908,305677.3335,305703.1224,305417.0493,305002.0119,304995.9892,305373.86,306359.5649,307379.1141,307914.1198,307795.7586,307432.0952,307214.0508,307151.5158,306953.1506,306619.8369,306441.8192,306382.2645,306236.3511
