RegionID,SizeRank,RegionName,RegionType,StateName,1/31/15,2/28/15,3/31/15,4/30/15,5/31/15,6/30/15,7/31/15,8/31/15,9/30/15,10/31/15,11/30/15,12/31/15,1/31/16,2/29/16,3/31/16,4/30/16,5/31/16,6/30/16,7/31/16,8/31/16,9/30/16,10/31/16,11/30/16,12/31/16,1/31/17,2/28/17,3/31/17,4/30/17,5/31/17,6/30/17,7/31/17,8/31/17,9/30/17,10/31/17,11/30/17,12/31/17,1/31/18,2/28/18,3/31/18,4/30/18,5/31/18,6/30/18,7/31/18,8/31/18,9/30/18,10/31/18,11/30/18,12/31/18,1/31/19,2/28/19,3/31/19,4/30/19,5/31/19,6/30/19,7/31/19,8/31/19,9/30/19,10/31/19,11/30/19,12/31/19,1/31/20,2/29/20,3/31/20,4/30/20,5/31/20,6/30/20,7/31/20,8/31/20,9/30/20,10/31/20,11/30/20,12/31/20,1/31/21,2/28/21,3/31/21,4/30/21,5/31/21,6/30/21,7/31/21,8/31/21,9/30/21,10/31/21,11/30/21,12/31/21,1/31/22,2/28/22,3/31/22,4/30/22,5/31/22,6/30/22,7/31/22,8/31/22,9/30/22,10/31/22,11/30/22,12/31/22,1/31/23,2/28/23,3/31/23,4/30/23,5/31/23,6/30/23,7/31/23,8/31/23,9/30/23,10/31/23,11/30/23,12/31/23,1/31/24,2/29/24,3/31/24,4/30/24,5/31/24,6/30/24,7/31/24,8/31/24,9/30/24,10/31/24,11/30/24,12/31/24,1/31/25,2/28/25
102001,0,United States,country,,1197.135014,1203.668597,1212.639047,1221.65962,1230.896254,1238.798847,1244.75392,1248.363486,1250.419375,1250.873693,1251.368173,1251.817431,1254.966815,1259.954578,1266.261236,1274.189812,1282.455613,1290.703744,1295.519096,1297.71998,1297.644693,1296.176769,1295.029494,1294.200334,1298.890739,1306.598609,1318.315378,1328.104447,1337.471629,1344.646672,1349.581747,1351.245948,1351.512371,1349.969659,1349.814946,1350.730165,1355.576826,1363.10074,1372.741546,1382.447084,1390.734015,1398.334081,1403.796555,1407.095568,1406.547956,1405.75791,1406.356303,1408.45835,1412.761634,1418.904722,1429.246007,1439.450724,1449.432443,1457.535665,1463.458136,1466.570904,1466.403371,1465.047618,1464.015811,1465.222543,1470.352121,1478.551036,1486.865719,1487.592961,1486.65271,1487.013069,1492.239732,1493.61043,1491.047981,1488.156918,1486.88804,1489.101054,1496.302718,1507.952078,1523.347496,1542.945997,1568.805864,1599.099646,1631.017777,1660.626332,1684.577855,1699.608053,1709.464112,1719.12173,1729.997455,1745.429731,1761.405633,1782.298925,1803.559602,1825.920161,1844.488372,1855.102365,1857.68382,1853.297273,1847.251529,1844.228923,1846.140492,1852.97071,1865.534347,1876.92609,1889.640253,1897.779476,1907.268194,1912.540755,1913.981395,1910.747426,1905.504898,1902.299513,1905.401603,1914.097922,1926.410529,1939.263866,1952.21269,1963.530556,1972.333743,1976.508015,1977.568303,1973.864441,1970.768273,1967.300532,1971.799915,1980.162671
394913,1,"New York, NY",msa,NY,2233.141451,2247.559592,2265.802262,2285.735153,2300.826521,2316.307969,2326.389177,2336.110082,2340.207945,2338.317654,2329.498444,2320.710508,2317.459707,2321.729068,2329.650287,2342.33459,2356.691511,2371.205193,2383.468073,2387.27358,2387.908284,2380.424886,2375.488288,2363.831633,2360.568209,2361.387013,2373.107635,2387.397014,2405.160717,2420.008235,2430.549216,2433.018417,2430.910794,2417.345976,2402.076866,2388.993049,2387.440714,2394.368635,2406.812247,2426.349805,2444.217603,2461.505607,2473.537688,2482.691278,2483.372243,2474.158834,2463.568991,2453.277739,2453.258764,2461.639031,2477.354633,2494.319868,2514.492504,2535.673043,2551.197037,2558.148509,2556.508651,2551.737132,2539.825654,2532.357798,2531.75302,2544.824,2553.928425,2547.865068,2531.36539,2508.964281,2484.572235,,,2345.084575,2313.828864,2301.216954,2299.245376,2313.15146,2334.404545,2362.392933,2405.931505,2459.761792,2521.579349,2580.392899,2627.595751,2660.300844,2681.639179,2702.134549,2725.443336,2757.401625,2795.083018,2835.919654,2886.717526,2939.64621,2987.979072,3015.21091,3018.767458,3002.565991,2976.629318,2955.975149,2953.29232,2965.837592,2992.847893,3025.059151,3060.35994,3091.214444,3114.010621,3124.184877,3123.234629,3108.06779,3085.428589,3068.982979,3072.896968,3091.330607,3121.8803,3150.080127,3182.280631,3210.356517,3227.624815,3233.03043,3222.421335,3208.121467,3196.67131,3190.753169,3200.39574,3220.610276
753899,2,"Los Angeles, CA",msa,CA,1809.922576,1822.546326,1838.656155,1852.451917,1866.850931,1878.38503,1891.88978,1902.537053,1912.474941,1917.854119,1922.452344,1928.827079,1938.019762,1950.000014,1961.879596,1972.075114,1985.234067,1998.102622,2011.412274,2017.977722,2023.192071,2024.120388,2026.589438,2029.626525,2043.955441,2060.388166,2081.678114,2095.419116,2108.657904,2117.765519,2127.623895,2133.175159,2138.242376,2139.781392,2144.871866,2149.355821,2160.471212,2172.437362,2183.87882,2193.021435,2200.546954,2212.141689,2222.635723,2232.134277,2236.372597,2240.122647,2245.819984,2251.365449,2257.079016,2260.924855,2272.793419,2283.284949,2296.083264,2305.227456,2313.88226,2320.389199,2324.000949,2326.588549,2329.493166,2333.165142,2340.033692,2344.659069,2344.429166,2331.854772,2320.239273,2314.057414,2316.077992,2316.244612,2315.505624,2316.333194,2317.949498,2318.085624,2326.482277,2336.223192,2351.160232,2362.886851,2383.554431,2418.151671,2465.381057,2519.693301,2561.397978,2587.766191,2602.488886,2619.987724,2639.671093,2665.683398,2691.022517,2721.359777,2747.094456,2771.53448,2791.869047,2806.970701,2812.965204,2808.202234,2800.496047,2793.156728,2792.446332,2798.275607,2812.45878,2824.619284,2834.385878,2842.617412,2854.918195,2866.55487,2869.562439,2866.225446,2853.818142,2846.405443,2851.141121,2863.734171,2880.862595,2892.182023,2907.654651,2921.723436,2935.412053,2941.093233,2945.174113,2942.243481,2938.7274,2931.113174,2952.828971,2975.013379
394463,3,"Chicago, IL",msa,IL,1400.342984,1407.136301,1416.670054,1425.972644,1436.236253,1445.930294,1450.44691,1453.046055,1448.039385,1441.13069,1434.783231,1435.194907,1442.662713,1451.772456,1462.944386,1470.586264,1478.76294,1486.714876,1493.065674,1496.61241,1489.678163,1479.84272,1468.186966,1462.700844,1468.874946,1482.795964,1501.305102,1514.932669,1526.544549,1532.353374,1534.056816,1529.245552,1523.285134,1512.243621,1505.573118,1502.888853,1511.273971,1522.784406,1536.295262,1547.533932,1557.570129,1566.09414,1570.535784,1568.549656,1558.794899,1547.570148,1540.301206,1541.000638,1550.15972,1560.669889,1576.208139,1588.811565,1600.891539,1607.74239,1610.814796,1610.341824,1605.223572,1598.7411,1592.081297,1587.889194,1596.528614,1608.221988,1622.762081,1623.81876,1622.660616,1619.61628,1618.779483,1613.128407,1598.793194,1577.526055,1559.786316,1552.216311,1554.489202,1565.811873,1582.879578,1608.888296,1635.67842,1661.230827,1680.461257,1693.89738,1701.511712,1701.423883,1701.238174,1706.387673,1719.33142,1735.015162,1754.822366,1778.670792,1805.030862,1825.729156,1842.301472,1849.91049,1851.037549,1846.902763,1841.528679,1841.618114,1848.525505,1863.19476,1881.779255,1900.84962,1922.007776,1940.672455,1953.068826,1959.585671,1955.999277,1947.657401,1939.188789,1941.085497,1950.131741,1965.455297,1980.890576,2002.511102,2021.586545,2039.379377,2048.680609,2051.979728,2050.375128,2048.724488,2050.069392,2053.872732,2061.194046,2077.000461
394514,4,"Dallas, TX",msa,TX,1095.378833,1100.367576,1108.336454,1120.217111,1130.017885,1138.426828,1144.981718,1148.687396,1150.179305,1150.133919,1150.900018,1152.538432,1154.089302,1159.830835,1167.564263,1178.703711,1187.165408,1194.968046,1199.865959,1203.478612,1204.049661,1204.468396,1204.303042,1204.748307,1209.580842,1215.680274,1228.388787,1237.959802,1250.30253,1256.693856,1261.601127,1263.042498,1261.921411,1259.765971,1261.170573,1262.015596,1266.694418,1272.60709,1279.838737,1287.39826,1292.356376,1300.548814,1304.671011,1306.72039,1304.119144,1305.949397,1306.824671,1309.358456,1311.767419,1316.408998,1327.78811,1337.458384,1346.700467,1353.487626,1356.741065,1358.863034,1357.850423,1356.930348,1354.855595,1351.190895,1353.65466,1359.556081,1368.119448,1368.727555,1368.239969,1369.283587,1373.769466,1377.781392,1379.897858,1382.699292,1384.257024,1387.578899,1393.507253,1404.224632,1415.861747,1434.89703,1459.608067,1493.400885,1528.21423,1560.135052,1583.681677,1597.71128,1609.990426,1619.951214,1631.637258,1643.098545,1656.521347,1676.07404,1699.016866,1728.115989,1749.188724,1757.088133,1752.080948,1738.43773,1728.041038,1719.074727,1718.873365,1721.674751,1733.781658,1738.607364,1746.90283,1750.135953,1758.263298,1759.562163,1754.972596,1746.921464,1739.114959,1730.913497,1727.481988,1725.960479,1731.510682,1737.69964,1746.791703,1753.697018,1760.069195,1762.709157,1759.097054,1751.891152,1743.521853,1736.7178,1735.122854,1740.965116
394692,5,"Houston, TX",msa,TX,1217.199895,1220.995619,1227.770455,1237.837307,1247.447854,1255.650269,1257.547056,1258.901304,1256.446952,1252.883283,1248.91173,1245.990996,1246.954065,1249.501486,1255.731934,1260.034563,1262.865117,1263.707176,1263.393269,1260.740113,1255.568622,1251.849964,1246.723286,1244.443901,1245.169258,1252.951529,1261.242954,1266.211468,1273.534874,1275.304926,1276.146866,1271.346542,1278.350695,1286.128046,1297.058018,1302.315292,1305.676455,1311.111706,1312.90763,1319.831201,1322.649584,1328.048029,1328.035801,1326.536591,1322.546214,1322.962577,1325.248245,1325.304422,1326.035366,1324.858545,1331.935477,1337.09173,1346.109713,1351.919033,1355.504319,1354.779789,1351.660906,1350.81349,1350.726933,1353.961494,1356.767733,1363.299193,1368.556085,1365.889252,1359.028072,1354.120649,1358.074094,1363.227549,1363.96065,1366.345429,1367.985377,1368.867816,1370.982329,1372.042044,1380.172235,1392.674491,1414.18218,1441.813638,1467.524433,1491.283238,1504.568442,1512.081478,1515.914628,1520.373407,1526.99941,1537.219226,1547.553988,1560.935072,1572.908963,1588.608054,1600.393902,1606.751392,1604.391422,1598.649092,1591.895515,1589.895427,1593.210084,1601.11694,1613.19059,1619.963255,1630.177145,1637.684588,1644.362988,1645.278106,1640.466555,1634.537128,1628.428516,1626.251193,1629.241775,1635.279965,1641.275161,1650.634985,1661.361357,1672.050821,1677.563497,1679.949907,1680.484664,1678.919897,1674.27627,1669.620731,1668.573885,1672.64382
395209,6,"Washington, DC",msa,VA,1690.372811,1697.199662,1708.608442,1716.985852,1726.330381,1733.208735,1737.664599,1735.17043,1734.631543,1729.38079,1728.995944,1724.222497,1727.951047,1730.933853,1739.662192,1746.864241,1756.116217,1762.410945,1766.63751,1767.513319,1763.996372,1758.567729,1753.439673,1750.515099,1755.779961,1766.887936,1780.488683,1791.055949,1797.434479,1804.678334,1807.818405,1807.704752,1805.312225,1800.654884,1794.762249,1790.798512,1793.250083,1800.089535,1812.504871,1824.321285,1835.518994,1843.957692,1849.484022,1853.911077,1849.045167,1846.5825,1847.049383,1852.173655,1856.406364,1862.049517,1871.360809,1882.664174,1893.836618,1903.071293,1908.501229,1909.773019,1909.285575,1903.087061,1896.88979,1897.164039,1906.01276,1915.229473,1924.936619,1923.906275,1921.626217,1915.080016,1913.452943,1909.073121,1895.544331,1878.350626,1858.311589,1847.638716,1849.422253,1857.756842,1868.166684,1882.901266,1910.554177,1948.10852,1985.763587,2016.625412,2035.31975,2045.17708,2045.734014,2046.253633,2047.713571,2059.196922,2077.559042,2101.275303,2126.39772,2151.593384,2175.78194,2187.607041,2187.889505,2172.179023,2155.623628,2142.777543,2144.346889,2156.720972,2179.857143,2196.002026,2213.613541,2224.978455,2241.505321,2251.587986,2254.63672,2250.845018,2242.982657,2235.312847,2239.324473,2254.80928,2277.980451,2298.287351,2317.264925,2337.207396,2353.485033,2361.302299,2360.501892,2350.229882,2343.195287,2335.961704,2347.24118,2362.19713
394974,7,"Philadelphia, PA",msa,PA,1229.463963,1236.012378,1249.097512,1256.033462,1261.941833,1265.047344,1267.101902,1267.750692,1267.00564,1266.290956,1262.569275,1259.052625,1260.177229,1268.506598,1278.367894,1287.466285,1293.75232,1300.811089,1301.805623,1301.483239,1298.452733,1296.999944,1299.182946,1299.078383,1303.660629,1309.577036,1321.551912,1330.064058,1335.890249,1336.769945,1337.407997,1337.472603,1336.971202,1335.963301,1334.971318,1338.06571,1341.766698,1349.78403,1360.516116,1370.534097,1379.356248,1383.204139,1384.16865,1382.983458,1381.035526,1382.640788,1386.450891,1387.214713,1391.861083,1398.458315,1412.689529,1423.77985,1430.889353,1437.916423,1441.254142,1441.187515,1437.422933,1436.576548,1436.722419,1440.288211,1443.707986,1454.99882,1465.133679,1469.476489,1469.584795,1470.236911,1476.09343,1476.444461,1475.856973,1474.862858,1476.278081,1479.870449,1484.727158,1492.156251,1500.777276,1516.290901,1538.11017,1559.401361,1579.066171,1595.832786,1604.497389,1614.004599,1622.619505,1640.096503,1650.728033,1662.588823,1672.822865,1687.158371,1701.310551,1716.60218,1729.684063,1736.416769,1737.20413,1732.460803,1730.069182,1727.106297,1731.25365,1734.226191,1745.812965,1754.821605,1766.163011,1771.078632,1779.457126,1785.912951,1794.158368,1796.935362,1797.32868,1794.908963,1796.321756,1804.310738,1814.210105,1823.682184,1831.67794,1841.157143,1850.174802,1857.728137,1862.435962,1866.597779,1869.118658,1873.690564,1877.980838,1882.50516
394856,8,"Miami, FL",msa,FL,1470.221889,1476.444707,1481.523296,1488.362794,1496.827521,1505.739133,1514.945354,1522.21995,1533.37184,1540.881644,1550.509635,1553.363107,1557.268223,1558.699638,1561.772071,1562.880018,1562.503529,1562.049441,1564.241502,1566.98873,1572.477822,1575.340074,1579.52819,1579.013829,1583.70792,1586.963685,1594.859151,1597.661159,1600.174062,1602.887253,1608.01488,1615.225358,1622.044008,1627.310099,1628.869262,1629.552394,1631.772732,1634.803224,1638.902573,1642.733249,1647.212479,1652.474435,1658.542016,1665.043213,1669.949391,1676.405781,1683.189282,1688.639005,1688.307074,1686.786007,1687.650683,1691.226455,1696.3214,1700.632182,1705.736034,1710.689781,1717.136821,1725.961243,1735.416945,1742.258385,1744.611183,1748.172886,1748.181142,1742.025133,1732.569077,1731.683438,1737.376131,1742.856123,1748.450022,1761.643716,1780.106553,1795.914567,1811.175936,1833.696843,1861.634938,1895.430119,1934.282523,,,2115.270542,2174.211046,2217.725674,2262.964912,2309.361994,2351.794707,2385.513787,2421.988056,2462.985032,2501.74752,2529.102322,2549.176693,2558.214236,2565.971101,2568.526627,2575.700102,2579.770677,2580.903279,2582.819894,2588.3665,2595.38446,2603.428155,2609.87892,2615.759708,2620.486104,2624.586559,2632.385737,2636.809421,2632.43498,2630.600153,2636.019906,2648.972571,2660.319837,2664.655243,2669.860693,2676.0403,2682.920854,2689.662785,2690.342258,2691.758176,2689.546106,2691.930462,2694.024099
394347,9,"Atlanta, GA",msa,GA,1027.563215,1033.016726,1036.104979,1046.25075,1054.026155,1065.565597,1071.782132,1075.279062,1075.892621,1076.575344,1077.473181,1081.037245,1085.163954,1092.400407,1099.86915,1107.078963,1115.625935,1124.385376,1133.144551,1137.389269,1137.851345,1138.196832,1138.574731,1140.668453,1144.862036,1153.258614,1164.989269,1176.973245,1189.15563,1199.518632,1208.283143,1212.16585,1214.515673,1211.918469,1213.750064,1214.970595,1222.168727,1230.07049,1241.649644,1253.782197,1264.904651,1273.664333,1279.182412,1282.109729,1282.53616,1288.448308,1293.509483,1298.893824,1304.086465,1311.779186,1324.177175,1335.047007,1345.353474,1353.979709,1359.042222,1363.27786,1365.497604,1364.63389,1362.139998,1361.683908,1366.831431,1375.214131,1383.89815,1386.882901,1390.563596,1397.882821,1413.020706,1426.524543,1435.944241,1442.729869,1448.57264,1455.290806,1467.372336,1484.460311,1503.817255,1526.662487,1555.182731,1594.065831,1636.868422,1680.264611,1711.638825,1730.797923,1737.614193,1740.429046,1743.61245,1750.149162,1762.665819,1776.904523,1796.579951,1817.541021,1841.281147,1853.7001,1856.150607,1846.202172,1835.351745,1830.396145,1828.381375,1833.882887,1844.981795,1853.517867,1860.133012,1860.256869,1865.106474,1865.103137,1862.553407,1851.886798,1838.999996,1829.458172,1832.602163,1844.077138,1852.401525,1859.721237,1867.161465,1876.02066,1881.930912,1880.846038,1883.977348,1878.961395,1874.020303,1866.151656,1869.857113,1883.369848
394404,10,"Boston, MA",msa,MA,2040.792239,2063.253717,2089.013063,2107.493117,2123.657567,2136.928846,2138.846007,2133.623153,2120.04532,2108.248218,2104.529751,2108.914596,2127.496332,2156.659765,2175.503792,2189.50707,2198.385099,2215.163672,2221.648773,2220.163597,2207.334802,2191.383504,2175.851146,2175.913784,2203.168477,2237.525839,2268.614573,2281.933275,2289.712713,2297.064146,2300.004355,2293.061624,2275.127362,2253.000178,2249.944697,2265.256908,2293.404549,2317.257249,2337.251804,2352.981597,2367.983376,2375.479647,2379.170301,2368.685885,2351.401196,2335.139434,2329.142201,2340.35957,2362.12951,2388.880743,2410.516482,2425.572223,2440.014265,2452.218767,2460.314385,2453.154512,2440.031343,2421.559289,2415.987297,2425.159358,2447.624659,2474.892565,2497.002982,2495.880314,2484.659606,2465.401237,2447.145052,,,2298.174982,2273.96348,2274.924525,2295.536229,2327.209415,2359.656296,2389.752528,2426.99732,2467.946249,2507.246723,2528.769309,2547.903948,2562.559964,2579.728366,2589.21297,2601.795179,2610.431621,2632.010771,2663.38266,2708.026491,2750.235196,2784.025441,2803.606671,2814.623261,2811.554845,2808.924068,2802.01179,2806.207948,2823.601346,2853.813083,2888.804028,2919.175207,2942.38274,2958.065644,2961.151473,2960.628624,2952.626007,2957.18381,2960.049956,2974.34466,2991.595992,3015.622717,3039.014948,3060.81056,3076.508661,3083.596888,3068.210623,3053.1099,3038.428263,3049.034188,3060.368418,3086.462254,3100.755357
394976,11,"Phoenix, AZ",msa,AZ,934.2136742,948.8400229,956.5910547,970.0017525,970.9284474,978.8167223,978.5155179,980.0867601,983.0134908,986.0662251,989.3003041,990.7476343,995.811347,1001.61009,1009.08141,1016.438869,1023.986315,1030.866156,1035.011761,1037.093539,1038.456979,1038.042644,1039.636926,1040.601631,1047.576563,1055.83209,1067.974337,1077.507298,1087.367039,1093.471974,1098.927268,1101.011699,1103.903995,1105.623897,1108.888434,1110.543614,1115.430102,1121.491034,1134.289242,1148.074688,1159.727582,1168.456537,1175.168701,1181.357832,1186.969837,1190.4812,1195.357104,1200.607572,1205.350291,1214.113768,1224.741053,1240.15452,1252.41843,1262.688167,1270.63166,1277.793398,1282.743432,1286.695166,1291.692091,1300.01568,1309.732495,1320.695659,1326.716932,1326.817808,1325.867339,1329.738436,1343.201841,1359.689497,1375.920601,1390.780078,1404.288554,1415.303719,1427.706418,1440.947684,1463.104665,1491.768803,1532.055954,1578.399832,1627.241588,1669.842633,1701.910097,1724.012043,1737.284401,1746.590118,1755.516504,1766.205718,1780.491035,1792.810209,1802.094372,1809.210226,1814.728436,1816.088308,1807.962862,1796.984447,1786.56053,1781.028572,1777.422347,1781.932027,1796.917618,1806.348946,1812.238586,1810.477483,1814.318777,1813.925827,1810.554884,1803.279229,1794.454425,1787.091271,1787.285394,1795.177031,1806.398633,1817.287001,1824.991201,1827.16865,1828.543323,1828.418589,1827.954928,1818.852716,1808.982366,1801.2476,1803.007882,1812.075216
395057,12,"San Francisco, CA",msa,CA,2253.610725,2263.568445,2296.237486,2331.0644,2365.621852,2398.528283,2426.664215,2449.349376,2466.912102,2468.814959,2468.956996,2465.302532,2477.899234,2493.323291,2499.90728,2520.332034,2533.811629,2557.10521,2563.812947,2567.036525,2559.781181,2541.548352,2529.317143,2518.940402,2529.180064,2548.336997,2573.003425,2588.396687,2604.665746,2626.954625,2640.042732,2648.991226,2649.726725,2647.39284,2637.219826,2634.921046,2641.771041,2658.603164,2669.561099,2684.041767,2698.778119,2717.521187,2732.972833,2743.557344,2743.333237,2738.808411,2731.98336,2730.97703,2736.417118,2744.438074,2759.49296,2769.849751,2786.103443,2798.522337,2816.722232,2822.936868,2821.326736,2809.794764,2803.194143,2803.749699,2812.412303,2819.158082,2823.860348,2816.694004,2806.772813,2788.49274,2768.120878,,,2624.4443,2589.106929,2572.308522,2565.145918,2578.728311,2600.657942,2625.616582,2658.502486,2700.051626,2748.029266,2783.649904,2797.21239,2794.859123,2788.291636,2790.591361,2805.059686,2829.198773,2856.296582,2879.847722,2904.436291,2926.56917,2947.551287,2957.230532,2953.910387,2937.656843,2915.215801,2896.928412,2888.371172,2897.400474,2921.805068,2933.861832,2945.085305,2943.771188,2953.289608,2954.504692,2945.865091,2929.78053,2904.484917,2890.042012,2893.9354,2910.655493,2935.6677,2957.048506,2977.591571,2992.311794,3004.982869,3012.859473,3012.671849,3002.459231,3000.114297,2996.399246,3009.789361,3024.922332
395025,13,"Riverside, CA",msa,CA,1332.116314,1334.115999,1339.005452,1346.778035,1354.984846,1364.474124,1372.465377,1379.646507,1386.56924,1392.235318,1394.969678,1397.969383,1400.45247,1409.508346,1415.556018,1420.415966,1426.036339,1431.18618,1440.150451,1445.792038,1455.190347,1458.179871,1461.958183,1461.733476,1471.445043,1482.000947,1494.504112,1508.063818,1516.993164,1529.585104,1537.215353,1547.870626,1551.551835,1556.887032,1561.324506,1565.955012,1570.425684,1579.838541,1592.195863,1601.757682,1608.686339,1618.657214,1628.889975,1639.91413,1645.929423,1651.672958,1655.541325,1659.788243,1665.804182,1670.68551,1679.765072,1688.279079,1698.201807,1705.945462,1715.4919,1724.658417,1730.042243,1733.980184,1734.92412,1738.963615,1743.766792,1751.876126,1757.167967,1754.432314,1753.427381,1765.473894,1789.356733,1821.22491,1848.7363,1874.61761,1893.393532,1911.822024,1928.8116,1952.36623,1980.378309,2005.412037,2041.974579,2077.837332,2131.698313,2175.189278,2212.171979,2223.890958,2233.3048,2240.194317,2261.262219,2282.750384,2311.407595,2345.548705,2364.01615,2382.114544,2389.763712,2397.574735,2400.686831,2390.102672,2383.923547,2378.594435,2382.084671,2389.190562,2402.190927,2415.068262,2426.731697,2429.093211,2433.213539,2438.92596,2441.814367,2449.599535,2447.818194,2443.704493,2439.47767,2448.243949,2465.968878,2481.255284,2494.706283,2501.749363,2513.5823,2520.29484,2533.208416,2534.766273,2532.65024,2533.409442,2544.483904,2559.217059
394532,14,"Detroit, MI",msa,MI,858.0234013,862.1214193,868.5486167,876.0681547,881.9544121,886.809422,891.1446055,893.5846935,894.6466205,893.0154249,893.0598886,891.3322508,893.5732044,895.3916061,899.5689571,904.8050646,910.1473988,915.483594,920.4852342,924.5793659,924.4594206,925.0903159,922.9214397,923.1127583,922.4705925,927.5828367,935.7095226,947.3360088,956.806797,964.6848968,967.6235498,969.7787721,971.1002668,970.3805483,969.3324763,969.8448402,971.5263736,975.366317,982.1484955,989.7836306,998.9772772,1004.546769,1008.347203,1009.948661,1013.584974,1012.635711,1010.304701,1006.719588,1012.297077,1019.471282,1028.20079,1035.508651,1045.740735,1052.140212,1055.815171,1056.098884,1053.681319,1053.050184,1052.077271,1053.54634,1053.50194,1055.456999,1063.14013,1070.273315,1076.559963,1083.057631,1096.050562,1108.309174,1116.444918,1120.80381,1123.095936,1129.696706,1135.975057,1145.605542,1154.748484,1169.531032,1187.429912,1205.823989,1221.95393,1239.365956,1249.205136,1256.105112,1257.715177,1266.294242,1272.582566,1280.949868,1286.600502,1301.598443,1316.723715,1335.335956,1345.750318,1349.951139,1350.528784,1343.271373,1340.370312,1336.537545,1339.679857,1341.798295,1345.68558,1352.466302,1359.779196,1367.422848,1374.474593,1379.834615,1383.952696,1382.191011,1385.284169,1385.225182,1389.880596,1392.517493,1403.697569,1414.561667,1430.428562,1439.409868,1449.538015,1454.987078,1457.269661,1458.049165,1454.614697,1456.211653,1458.001649,1466.32612
395078,15,"Seattle, WA",msa,WA,1365.408053,1373.99191,1389.355143,1398.191864,1414.827141,1428.288853,1446.87973,1456.092455,1460.71436,1460.951047,1451.172418,1451.81808,1458.1964,1478.711081,1488.780018,1505.46364,1527.045337,1551.377341,1567.602721,1569.948513,1568.324406,1564.218194,1558.096546,1556.600896,1564.680995,1584.375079,1610.350828,1631.410604,1653.611124,1672.018324,1683.865151,1687.892537,1683.398568,1674.78544,1660.658473,1653.888864,1658.366964,1670.672249,1685.39054,1700.603118,1718.568719,1733.920276,1741.911247,1741.323605,1734.097657,1723.619518,1719.130716,1719.809376,1726.526715,1737.35962,1751.124303,1769.091788,1783.862575,1799.175435,1809.257832,1815.13748,1810.387197,1802.144205,1795.864944,1800.233354,1812.80172,1827.612789,1845.486607,1845.007096,1841.251375,1831.639752,1834.240544,1831.459209,1815.260519,1788.208328,1757.964805,1735.967763,1736.133229,1748.224447,1775.05491,1804.468687,1844.825514,1890.827679,1938.21048,1978.96108,2003.243749,2007.770021,2002.870916,1999.359964,2004.811291,2022.002754,2046.007745,2074.041524,2105.366267,2138.866164,2166.202862,2173.770454,2163.922954,2141.149945,2114.358427,2094.714205,2088.395223,2098.415685,2118.074028,2131.940332,2147.640582,2159.106348,2172.588619,2179.563772,2175.516553,2163.939042,2147.226529,2140.115784,2146.15688,2161.46429,2182.090592,2202.872215,2225.511048,2241.534502,2254.124732,2255.00745,2251.555983,2239.376322,2230.837848,2224.189181,2229.856805,2242.196227
394865,16,"Minneapolis, MN",msa,MN,1128.162415,1134.475181,1143.096392,1151.840006,1161.898177,1168.553745,1173.873469,1174.259137,1173.033032,1165.927553,1166.548717,1168.437444,1172.377278,1175.214556,1181.225411,1195.346614,1206.760054,1216.90511,1218.921642,1222.146971,1221.4951,1222.543376,1222.311404,1220.524023,1226.118781,1236.411722,1250.865866,1260.58156,1267.667953,1275.697146,1281.705492,1284.962501,1283.382621,1279.99502,1277.133262,1283.114836,1293.382049,1305.048154,1317.962793,1323.180516,1327.954652,1326.590695,1333.113128,1336.346087,1336.210237,1333.7806,1336.310776,1341.559138,1349.4895,1355.034694,1371.004312,1380.782307,1392.780895,1394.602829,1396.967819,1395.996739,1393.300941,1391.525632,1392.2445,1396.188809,1404.705198,1414.559762,1420.415869,1421.99937,1420.238553,1421.109629,1423.258017,1426.783864,1422.796994,1418.636131,1409.890269,1406.23924,1407.445675,1411.966595,1423.77016,1435.388169,1451.927902,1465.511083,1476.565029,1483.993533,1487.444848,1486.926031,1484.873997,1486.14915,1493.69156,1504.964335,1517.499923,1528.328521,1540.442284,1548.975174,1555.35632,1555.598012,1552.957236,1547.16357,1541.03581,1539.269734,1544.454923,1554.898155,1566.805488,1574.272005,1580.980655,1585.855175,1590.030123,1590.569548,1586.60207,1583.856358,1580.237377,1580.376146,1585.143393,1596.444487,1609.197584,1620.268445,1627.96149,1633.882692,1637.588238,1642.152508,1643.52052,1638.331377,1631.86108,1630.701841,1639.099528,1652.409537
